id,coords
5282,46.549240:24.634784 46.549266:24.634748
5283,46.551418:24.638129 46.551494:24.638089
5284,46.553688:24.637444 46.553660:24.637392 46.553357:24.637212 46.553224:24.637050 46.553038:24.636742 46.552704:24.636013 46.552522:24.635682 46.552139:24.634937 46.551942:24.634640 46.551678:24.634370 46.551561:24.634314
5285,46.551561:24.634314 46.551373:24.634320 46.551276:24.634352
5286,46.551276:24.634352 46.550333:24.634773
5287,46.541844:24.547548 46.541906:24.547671 46.541963:24.547782 46.542030:24.547913 46.541775:24.548195 46.541745:24.548228 46.541739:24.548235 46.541714:24.548263
5288,46.541465:24.547277 46.541488:24.547324 46.541616:24.547546 46.541844:24.547548
5289,46.541844:24.547548 46.541905:24.547549 46.542191:24.547553 46.542360:24.547555 46.542488:24.547781
5290,46.535738:24.585387 46.535656:24.585573
5291,46.536122:24.587191 46.536246:24.587310 46.536380:24.587438 46.536504:24.587556
5292,46.537137:24.586166 46.537063:24.586335 46.536938:24.586227
5293,46.539174:24.583417 46.539176:24.582874 46.539214:24.582786 46.539211:24.582660 46.539211:24.582636
5294,46.536216:24.582617 46.535820:24.583115
5295,46.535820:24.583115 46.535791:24.583219 46.535796:24.583351 46.535834:24.583447 46.536051:24.583774 46.536070:24.583804
5296,46.539911:24.580581 46.539892:24.580582 46.539676:24.580592
5297,46.524112:24.548008 46.524068:24.548071 46.523859:24.548371 46.523699:24.548200
5298,46.523699:24.548200 46.523359:24.548409
5299,46.538403:24.586370 46.538266:24.586646 46.538250:24.586679
5300,46.538111:24.586077 46.538028:24.585998 46.537868:24.586293 46.537718:24.586589 46.537594:24.586842 46.537582:24.586898
5301,46.540253:24.580191 46.540261:24.580582 46.540260:24.580690 46.540261:24.580794 46.540219:24.580985 46.540164:24.581135 46.540140:24.581176 46.540038:24.581252 46.539995:24.581285
5302,46.534341:24.588576 46.534363:24.588652
5303,46.534363:24.588652 46.534518:24.589166
5304,46.534363:24.588652 46.534736:24.588404 46.534986:24.588238
5305,46.533932:24.589538 46.533965:24.589517 46.534462:24.589201 46.534518:24.589166
5306,46.579610:24.618959 46.580066:24.618226 46.580136:24.618173 46.580213:24.618216 46.581135:24.619453
5307,46.581135:24.619453 46.581457:24.619901
5308,46.581457:24.619901 46.581932:24.620546
5309,46.581932:24.620546 46.582008:24.620648 46.583046:24.622067 46.583631:24.622848 46.583638:24.622887 46.583624:24.622926 46.583562:24.623043 46.583555:24.623086 46.583570:24.623120 46.583691:24.623295
5310,46.548054:24.571959 46.547941:24.572052 46.547920:24.572069 46.547863:24.572116
5311,46.548080:24.568568 46.548073:24.568453 46.547780:24.568025
5312,46.548299:24.566940 46.548379:24.566947 46.548459:24.566954
5313,46.548244:24.569400 46.548318:24.569404 46.548392:24.569409
5314,46.548305:24.566717 46.548365:24.566722 46.548385:24.566724 46.548465:24.566731
5315,46.505202:24.630688 46.505175:24.630767 46.505149:24.630822 46.505099:24.630862 46.505031:24.630866 46.504890:24.630823 46.504807:24.630800 46.504033:24.630774 46.503948:24.630787 46.503895:24.630830 46.503842:24.630946 46.503808:24.631141 46.503612:24.632216 46.503570:24.633291 46.503419:24.633858 46.503325:24.634117 46.503222:24.634323 46.503191:24.634563 46.503208:24.635199 46.503195:24.635478 46.503081:24.636628 46.502997:24.637242 46.502982:24.637451 46.502987:24.637671 46.503060:24.638958 46.503097:24.639300 46.503205:24.639692 46.503248:24.639834 46.503306:24.639925 46.503374:24.639975 46.503525:24.640078
5316,46.523840:24.602655 46.524309:24.603711 46.524310:24.603740 46.524259:24.603791 46.524250:24.603819 46.524507:24.604411 46.524510:24.604435 46.524506:24.604456 46.524449:24.604511
5317,46.524449:24.604511 46.524197:24.604753
5318,46.524449:24.604511 46.524696:24.605077
5319,46.549253:24.560449 46.549295:24.560431 46.549330:24.560407 46.549413:24.560327 46.549434:24.560307 46.549466:24.560293 46.549499:24.560289 46.549563:24.560310 46.549600:24.560338 46.549624:24.560376 46.549630:24.560404
5320,46.549407:24.574544 46.549953:24.574859 46.549989:24.574879
5321,46.549071:24.575270 46.549082:24.575230 46.549092:24.575197 46.549139:24.575027 46.549157:24.574961 46.549395:24.575108
5322,46.559184:24.576764 46.559132:24.576886
5323,46.559132:24.576886 46.559133:24.576920 46.559164:24.577066 46.559163:24.577099 46.559083:24.577276 46.559061:24.577323 46.559024:24.577399
5324,46.535383:24.591796 46.535369:24.591821
5325,46.535369:24.591821 46.535354:24.591849 46.535298:24.591960
5326,46.535298:24.591960 46.535271:24.592009 46.535204:24.592131
5327,46.535204:24.592131 46.535067:24.592291 46.534902:24.592404 46.534737:24.592490 46.534714:24.592503 46.534662:24.592530
5328,46.548527:24.553534 46.548527:24.553596 46.548527:24.553639 46.548524:24.553891 46.548486:24.554316 46.548377:24.554363
5329,46.548718:24.554890 46.548278:24.555039 46.548252:24.555053 46.548210:24.555112 46.548129:24.555202 46.547865:24.555201 46.547814:24.555202 46.547755:24.555200
5330,46.559094:24.549194 46.559145:24.549112
5331,46.559145:24.549112 46.559456:24.548616
5332,46.561189:24.546043 46.560862:24.546496 46.560808:24.546539 46.560786:24.546508 46.560687:24.546367 46.560668:24.546340 46.560505:24.546110
5333,46.560505:24.546110 46.560494:24.546094 46.560748:24.545725
5334,46.560748:24.545725 46.560957:24.545421 46.560979:24.545453
5335,46.560979:24.545453 46.560993:24.545474 46.561181:24.545732 46.561278:24.545873
5336,46.561278:24.545873 46.561315:24.545927 46.561511:24.545652 46.561543:24.545607
5337,46.567284:24.544566 46.567374:24.544748 46.567751:24.545495
5338,46.560517:24.545396 46.560548:24.545439 46.560748:24.545725
5339,46.560274:24.546445 46.560301:24.546406 46.560505:24.546110
5340,46.566977:24.545061 46.567717:24.546536
5341,46.561206:24.545125 46.561171:24.545175 46.561012:24.545406 46.560979:24.545453
5342,46.560752:24.542864 46.560723:24.542828 46.560547:24.542629 46.560516:24.542591
5343,46.563016:24.546825 46.562932:24.547052 46.562752:24.547608 46.562679:24.547818
5344,46.558456:24.546779 46.558377:24.546675
5345,46.558377:24.546675 46.558226:24.546457
5346,46.571572:24.551391 46.571574:24.551113 46.571580:24.550909 46.571587:24.550710 46.571600:24.550505 46.571610:24.550412 46.571613:24.550358 46.571612:24.550320 46.571608:24.550296
5347,46.551977:24.535740 46.551991:24.535722 46.552893:24.535436
5348,46.566290:24.546752 46.566427:24.547160 46.566546:24.547426 46.566622:24.547618 46.566662:24.547736 46.566668:24.547802 46.566676:24.547876
5349,46.559024:24.548471 46.559103:24.548582 46.559114:24.548598 46.559149:24.548685 46.559165:24.548776 46.559160:24.548888 46.559140:24.549000 46.559094:24.549194
5350,46.564587:24.550851 46.564576:24.550679 46.564518:24.549804
5351,46.564518:24.549804 46.564478:24.549119 46.564477:24.549085
5352,46.564477:24.549085 46.564458:24.548693
5353,46.564458:24.548693 46.564439:24.548206
5354,46.564439:24.548206 46.564435:24.548112 46.564433:24.548061 46.564429:24.547946
5355,46.561298:24.549091 46.561000:24.548937
5356,46.561000:24.548937 46.560910:24.549289
5357,46.560910:24.549289 46.561215:24.549446
5358,46.561215:24.549446 46.561298:24.549091
5359,46.561947:24.549703 46.561992:24.549482 46.562010:24.549399
5360,46.562549:24.549647 46.562538:24.549711 46.562491:24.549937
5361,46.562491:24.549937 46.562523:24.549954 46.562463:24.550248
5362,46.562491:24.549937 46.562138:24.549777
5363,46.562138:24.549777 46.562118:24.549772 46.561947:24.549703
5364,46.561947:24.549703 46.561752:24.549634 46.561723:24.549651
5365,46.561723:24.549651 46.561539:24.549565
5366,46.554075:24.547438 46.554083:24.547562 46.554107:24.547624
5367,46.554107:24.547624 46.554142:24.547713 46.554292:24.548038 46.554342:24.548164 46.554361:24.548290 46.554379:24.548425
5368,46.554379:24.548425 46.554404:24.548738 46.554409:24.548991 46.554394:24.549128 46.554362:24.549262 46.554350:24.549321
5369,46.554350:24.549321 46.554335:24.549396 46.554332:24.549518 46.554339:24.549596 46.554356:24.549681 46.554398:24.549759 46.554429:24.549841 46.554441:24.549874 46.554457:24.549921 46.554478:24.550035 46.554486:24.550179 46.554489:24.550220
5370,46.554489:24.550220 46.554500:24.550369
5371,46.554500:24.550369 46.554512:24.550500 46.554539:24.550673
5372,46.554379:24.548425 46.554409:24.548421 46.555045:24.548309
5373,46.556813:24.549703 46.556792:24.549848 46.556822:24.550583 46.556823:24.550610 46.556827:24.550724
5374,46.560694:24.548796 46.560619:24.548760
5375,46.560619:24.548760 46.560352:24.548635 46.560222:24.548575
5376,46.555849:24.547900 46.556169:24.547907
5377,46.560619:24.548760 46.560656:24.548573
5378,46.560656:24.548573 46.560869:24.548665
5379,46.558340:24.548677 46.558163:24.549487 46.558115:24.549524 46.556884:24.548928
5380,46.555774:24.553765 46.555904:24.553640 46.555970:24.553514 46.556198:24.553277 46.556573:24.553180
5381,46.556922:24.548747 46.556884:24.548928
5382,46.556884:24.548928 46.556536:24.550375 46.556500:24.550586 46.556504:24.550729 46.556506:24.550738 46.556532:24.550855
5383,46.556719:24.555584 46.556736:24.555572 46.556851:24.555569 46.556852:24.555732 46.557670:24.555753 46.557673:24.555650
5384,46.557673:24.555650 46.557677:24.555526
5385,46.557493:24.548268 46.558340:24.548677
5386,46.558340:24.548677 46.558507:24.548797 46.558546:24.548842
5387,46.559768:24.548774 46.559788:24.548741 46.559967:24.548485 46.560035:24.548428 46.560125:24.548376 46.560168:24.548365 46.560215:24.548375 46.560656:24.548573
5388,46.595914:24.621305 46.596016:24.621138
5389,46.532663:24.558858 46.532747:24.558852 46.533020:24.559188 46.533031:24.559311
5390,46.531847:24.557848 46.531846:24.557958 46.531865:24.558052 46.532050:24.558271 46.532326:24.558608 46.532450:24.558754 46.532515:24.558758 46.532581:24.558766
5391,46.534537:24.576640 46.534530:24.576500 46.534523:24.576414
5392,46.526738:24.555272 46.526567:24.555066
5393,46.526567:24.555066 46.526395:24.554861 46.526332:24.554861 46.526309:24.554831 46.526271:24.554782
5394,46.527096:24.554635 46.527062:24.554696 46.526822:24.555124 46.526738:24.555272
5395,46.530215:24.561274 46.530499:24.561390 46.530442:24.561747 46.530152:24.561652
5396,46.526985:24.599029 46.527048:24.599053 46.527165:24.599097 46.527835:24.598333 46.527822:24.598224 46.527813:24.598145
5397,46.513524:24.515211 46.513564:24.515318 46.513624:24.515402 46.513698:24.515458
5398,46.513698:24.515458 46.513769:24.515479 46.513841:24.515472
5399,46.513841:24.515472 46.513914:24.515437 46.513977:24.515375 46.514027:24.515290
5400,46.514027:24.515290 46.514062:24.515174 46.514071:24.515048 46.514053:24.514924 46.514010:24.514814 46.513947:24.514728 46.513868:24.514675 46.513782:24.514658 46.513696:24.514681
5401,46.513696:24.514681 46.513637:24.514722 46.513587:24.514782 46.513547:24.514857
5402,46.513547:24.514857 46.513514:24.514970 46.513507:24.515092
5403,46.513507:24.515092 46.513524:24.515211
5404,46.525639:24.554650 46.525613:24.554586 46.525588:24.554528 46.525577:24.554502 46.525462:24.554229 46.525432:24.554156
5405,46.525432:24.554156 46.525225:24.553648
5406,46.541098:24.559307 46.541177:24.559408 46.541421:24.559716
5407,46.541421:24.559716 46.541449:24.559753
5408,46.565988:24.544556 46.565966:24.544594 46.565511:24.545254 46.565005:24.546038
5409,46.565005:24.546038 46.564189:24.547285 46.563888:24.547729 46.563863:24.547773 46.563850:24.547808 46.563831:24.547862
5410,46.526934:24.600702 46.527126:24.600547
5411,46.527059:24.600368 46.528230:24.599235
5412,46.526977:24.600200 46.528155:24.599054
5413,46.526934:24.600702 46.526622:24.599838 46.526590:24.599598 46.526576:24.599497
5414,46.526438:24.599666 46.526466:24.599727 46.526536:24.599879 46.526934:24.600702
5415,46.528307:24.599398 46.528230:24.599235
5416,46.528230:24.599235 46.528155:24.599054
5417,46.528155:24.599054 46.528090:24.598913 46.528052:24.598914 46.526924:24.599991 46.526916:24.600069 46.526977:24.600200
5418,46.526977:24.600200 46.527059:24.600368
5419,46.527059:24.600368 46.527126:24.600547
5420,46.528307:24.599398 46.528511:24.599204 46.528080:24.598381 46.528046:24.598316
5421,46.525608:24.537081 46.525750:24.537363 46.525589:24.537543
5422,46.537696:24.572341 46.537628:24.572356 46.537453:24.572395 46.537233:24.572444 46.537122:24.572468
5423,46.526512:24.524367 46.526575:24.524495
5424,46.528081:24.522023 46.528221:24.522308 46.528346:24.522571
5425,46.530844:24.538843 46.530859:24.538946 46.530854:24.539046 46.530820:24.539142 46.530781:24.539212 46.530732:24.539304
5426,46.531005:24.539215 46.530910:24.539231 46.530845:24.539247 46.530732:24.539304
5427,46.547647:24.587856 46.547353:24.587537
5428,46.547353:24.587537 46.547117:24.587381 46.546827:24.587034
5429,46.542712:24.588334 46.542621:24.588585 46.542480:24.588824 46.542383:24.588926 46.541731:24.589277 46.541541:24.589370 46.541297:24.589484
5430,46.541297:24.589484 46.541200:24.589572 46.541038:24.589716 46.540841:24.589898 46.540743:24.590041 46.540716:24.590201 46.540707:24.590380 46.540715:24.590582 46.540739:24.591204 46.540836:24.591513
5431,46.540836:24.591513 46.541169:24.592176 46.541209:24.592271
5432,46.539956:24.592598 46.540259:24.592551 46.540651:24.592518 46.540936:24.592446 46.541209:24.592271
5433,46.545643:24.589397 46.546123:24.588907 46.546138:24.588891
5434,46.546138:24.588891 46.546749:24.588283 46.547044:24.588068 46.547224:24.587938
5435,46.547565:24.587913 46.547201:24.587913
5436,46.545851:24.588202 46.546138:24.588891
5437,46.545766:24.588187 46.545763:24.588221 46.545648:24.589350 46.545643:24.589397
5438,46.536903:24.598688 46.536711:24.598821 46.536665:24.598852 46.536651:24.598861
5439,46.536917:24.599031 46.536804:24.599115 46.536760:24.599146 46.536744:24.599159
5440,46.538652:24.591232 46.537967:24.592325 46.537833:24.592555 46.537735:24.592775
5441,46.547647:24.587856 46.547628:24.587856 46.547609:24.587862 46.547592:24.587874 46.547577:24.587892 46.547565:24.587913
5442,46.547565:24.587913 46.547553:24.587963 46.547556:24.588016 46.547575:24.588061 46.547605:24.588091 46.547640:24.588100
5443,46.525225:24.553648 46.525301:24.553511
5444,46.525301:24.553511 46.525529:24.553791
5445,46.525529:24.553791 46.525577:24.553851 46.525432:24.554156
5446,46.531738:24.562320 46.531773:24.562363 46.531928:24.562555 46.531955:24.562589 46.532011:24.562658 46.532066:24.562725
5447,46.536315:24.596559 46.536135:24.595984
5448,46.536135:24.595984 46.536075:24.595790 46.536011:24.595582 46.536256:24.595427
5449,46.536256:24.595427 46.536549:24.595246 46.536577:24.595182 46.536602:24.595124
5450,46.519906:24.507405 46.519720:24.507033 46.519680:24.507016 46.519640:24.507024 46.519532:24.507149 46.519478:24.507251 46.519458:24.507343 46.519458:24.507470 46.519484:24.507553 46.519578:24.507740
5451,46.526100:24.602511 46.526013:24.602329
5452,46.526013:24.602329 46.525934:24.602162
5453,46.525934:24.602162 46.525857:24.601999
5454,46.525857:24.601999 46.525770:24.601816
5455,46.525770:24.601816 46.525673:24.601610
5456,46.525673:24.601610 46.525580:24.601415
5457,46.525580:24.601415 46.525495:24.601235
5458,46.525495:24.601235 46.525400:24.601035 46.524780:24.601666
5459,46.528020:24.540813 46.527904:24.540586 46.527369:24.541165
5460,46.527369:24.541165 46.527307:24.541240 46.527273:24.541325 46.527265:24.541414 46.527281:24.541470 46.527323:24.541545 46.527348:24.541631 46.527338:24.541722 46.527285:24.541793 46.527069:24.541978 46.527020:24.542019
5461,46.513781:24.606123 46.514278:24.605529 46.514351:24.605481 46.514427:24.605473 46.514496:24.605515 46.514661:24.605810
5462,46.514661:24.605810 46.514793:24.606046 46.514837:24.606162 46.514829:24.606282 46.514791:24.606371 46.514657:24.606537
5463,46.514657:24.606537 46.514184:24.607095
5464,46.523726:24.524164 46.523345:24.524496 46.523195:24.524142
5465,46.530121:24.561842 46.530152:24.561652
5466,46.530152:24.561652 46.530215:24.561274
5467,46.530215:24.561274 46.530271:24.560934 46.529964:24.560818
5468,46.527289:24.544445 46.527379:24.544442 46.527468:24.544615 46.527481:24.544711 46.527452:24.544836 46.527326:24.545010
5469,46.527326:24.545010 46.526697:24.545749
5470,46.526697:24.545749 46.526789:24.545932
5471,46.506471:24.498489 46.506397:24.498500 46.506334:24.498417 46.505678:24.496911 46.505536:24.496540 46.505375:24.495789
5472,46.528342:24.554996 46.528118:24.554719 46.528053:24.554824
5473,46.528053:24.554824 46.527963:24.554715 46.527678:24.555212 46.527975:24.555581
5474,46.525377:24.533017 46.525459:24.533006 46.525882:24.532503 46.525897:24.532405 46.525846:24.532301 46.525707:24.532101 46.525638:24.532032
5475,46.525638:24.532032 46.525548:24.531941 46.525409:24.531833
5476,46.531227:24.573150 46.531249:24.573107 46.531264:24.573079 46.531407:24.573064 46.531462:24.573058 46.531467:24.573197 46.531475:24.573425
5477,46.531475:24.573425 46.531480:24.573555
5478,46.531480:24.573555 46.531498:24.573551 46.531543:24.573540
5479,46.526714:24.507370 46.526711:24.507575
5480,46.526711:24.507575 46.526692:24.508581
5481,46.526692:24.508581 46.526689:24.508761
5482,46.526689:24.508761 46.526685:24.509275 46.526702:24.509324 46.526738:24.509339 46.527123:24.509353 46.527529:24.509383
5483,46.599916:24.630877 46.599791:24.630716 46.599658:24.630925 46.598797:24.632340 46.598803:24.632677
5484,46.567152:24.580533 46.567249:24.580762 46.567612:24.580476
5485,46.567612:24.580476 46.567863:24.580282
5486,46.567863:24.580282 46.568360:24.579841
5487,46.568360:24.579841 46.568451:24.579760
5488,46.571704:24.553022 46.571687:24.552871 46.571709:24.552723 46.571981:24.552186 46.572048:24.552120 46.572128:24.552099 46.572205:24.552136 46.572492:24.552436
5489,46.549630:24.560404 46.549631:24.560434 46.549622:24.560466 46.549596:24.560503 46.549559:24.560523 46.549507:24.560522 46.549337:24.560467 46.549299:24.560452 46.549253:24.560449
5490,46.549253:24.560449 46.549183:24.560454 46.549165:24.560458 46.549148:24.560462 46.549123:24.560480 46.549016:24.560613
5491,46.534961:24.549862 46.535031:24.549758 46.535452:24.549129 46.535531:24.549010
5492,46.553660:24.502123 46.553657:24.502058 46.553628:24.502010 46.553585:24.502008 46.553552:24.502038 46.553538:24.502092 46.553536:24.502152 46.553491:24.502246
5493,46.545062:24.536485 46.545088:24.536496 46.545121:24.536494 46.545177:24.536434 46.545256:24.536335 46.545276:24.536282 46.545268:24.536216 46.545199:24.536094
5494,46.547955:24.586836 46.547843:24.586937 46.547774:24.586967 46.547706:24.586984 46.547453:24.587010
5495,46.537994:24.573611 46.537926:24.573119
5496,46.538368:24.551684 46.538388:24.551659 46.538403:24.551640 46.538863:24.551074 46.538875:24.551058 46.538885:24.551045
5497,46.539638:24.576390 46.539589:24.576427 46.539550:24.576480 46.539518:24.576542 46.539503:24.576605
5498,46.507060:24.619788 46.507102:24.619873 46.507136:24.619942 46.507152:24.619975 46.507339:24.619778
5499,46.507339:24.619778 46.507585:24.619518
5500,46.507339:24.619778 46.507497:24.620093
5501,46.532164:24.589253 46.532123:24.589225 46.531868:24.589034 46.531837:24.589011 46.531792:24.588978 46.531784:24.588972
5502,46.531784:24.588972 46.531775:24.588966
5503,46.531775:24.588966 46.531768:24.588960 46.531597:24.588833 46.531563:24.588808 46.531524:24.588778
5504,46.531524:24.588778 46.531488:24.588756 46.531422:24.588721 46.531354:24.588686 46.531310:24.588664 46.531285:24.588655
5505,46.530992:24.591148 46.531061:24.591092 46.531124:24.591020
5506,46.531124:24.591020 46.531331:24.590635 46.531594:24.590198
5507,46.531594:24.590198 46.531652:24.590108
5508,46.531652:24.590108 46.531807:24.589860 46.531930:24.589657 46.532043:24.589469 46.532093:24.589384
5509,46.532093:24.589384 46.532142:24.589294 46.532164:24.589253
5510,46.531398:24.591367 46.531337:24.591320 46.531307:24.591269 46.531249:24.591175
5511,46.531249:24.591175 46.531166:24.591056 46.531150:24.591042 46.531124:24.591020
5512,46.531503:24.591837 46.531420:24.592067 46.531333:24.592309 46.531282:24.592450
5513,46.532093:24.589384 46.532108:24.589444 46.532120:24.589493 46.532192:24.589761 46.532142:24.589908 46.532067:24.590122 46.531994:24.590334 46.531961:24.590427
5514,46.531027:24.591854 46.531045:24.591803 46.531066:24.591746 46.531095:24.591663 46.531117:24.591601 46.531144:24.591525 46.531187:24.591405 46.531194:24.591383 46.531205:24.591354
5515,46.524042:24.542148 46.524073:24.542242
5516,46.524073:24.542242 46.524658:24.541823 46.524775:24.541713 46.524920:24.541553
5517,46.550616:24.578781 46.550323:24.578443 46.549930:24.578056 46.549532:24.577697
5518,46.510841:24.518517 46.510915:24.518355 46.510998:24.518228 46.511265:24.517905 46.511727:24.517416 46.511824:24.517320 46.512544:24.516606 46.513148:24.515952
5519,46.568053:24.572908 46.568293:24.573311 46.568695:24.573777 46.568913:24.573964 46.570131:24.575484 46.570259:24.575625 46.570476:24.575778 46.570794:24.576030 46.571350:24.576462
5520,46.571350:24.576462 46.571872:24.575075
5521,46.530975:24.594649 46.531022:24.594631 46.531062:24.594592 46.531092:24.594537 46.531109:24.594471
5522,46.545544:24.629453 46.545518:24.629734 46.545534:24.630395 46.545521:24.630820 46.545627:24.631634 46.545659:24.631969 46.545662:24.632319 46.545644:24.633850
5523,46.545644:24.633850 46.545646:24.634230 46.545651:24.634792
5524,46.545651:24.634792 46.545569:24.635762 46.545476:24.636402
5525,46.545476:24.636402 46.546458:24.636592
5526,46.550044:24.628412 46.550813:24.630473 46.551262:24.631380
5527,46.550650:24.627589 46.551219:24.629072 46.551378:24.629430 46.551654:24.630119
5528,46.545476:24.636402 46.545232:24.636311 46.545091:24.636264 46.544924:24.636269 46.544626:24.636356
5529,46.544626:24.636356 46.544588:24.635946 46.544582:24.634547 46.544596:24.633829 46.544597:24.633731
5530,46.544597:24.633731 46.544609:24.632482
5531,46.553688:24.637444 46.554107:24.637456 46.554479:24.637496 46.554835:24.637512 46.555048:24.637512 46.555402:24.637456
5532,46.555402:24.637456 46.556126:24.637377
5533,46.510285:24.518692 46.510310:24.518799 46.510354:24.518892 46.510414:24.518964 46.510484:24.519010 46.510582:24.519026 46.510678:24.518992 46.510760:24.518913 46.510819:24.518797 46.510847:24.518660 46.510841:24.518517
5534,46.510841:24.518517 46.510813:24.518412 46.510766:24.518322 46.510705:24.518254
5535,46.510705:24.518254 46.510636:24.518214 46.510563:24.518200 46.510490:24.518215
5536,46.510490:24.518215 46.510420:24.518257 46.510361:24.518325 46.510316:24.518413
5537,46.510316:24.518413 46.510292:24.518494 46.510281:24.518580 46.510285:24.518692
5538,46.531400:24.593848 46.531298:24.593993
5539,46.531298:24.593993 46.531229:24.594119 46.531182:24.594180 46.531130:24.594224 46.531050:24.594273
5540,46.531109:24.594471 46.531192:24.594358 46.531267:24.594247 46.531368:24.594049 46.531400:24.593848
5541,46.530749:24.593513 46.530779:24.593631 46.530800:24.593711
5542,46.530800:24.593711 46.530862:24.593954 46.530879:24.594131 46.530884:24.594273
5543,46.531008:24.594246 46.530969:24.594094 46.530934:24.593975 46.530793:24.593622 46.530749:24.593513
5544,46.528030:24.597952 46.527897:24.598059 46.527813:24.598145
5545,46.527813:24.598145 46.527670:24.598289 46.527493:24.598472
5546,46.530842:24.594549 46.530724:24.594827 46.530711:24.594858 46.530654:24.594986 46.530617:24.595145
5547,46.530617:24.595145 46.530720:24.595061 46.530771:24.594977 46.530788:24.594949 46.530847:24.594852
5548,46.530847:24.594852 46.530903:24.594762 46.530975:24.594649
5549,46.530868:24.594293 46.530850:24.594320 46.530832:24.594367 46.530824:24.594427
5550,46.530842:24.594549 46.530872:24.594603 46.530900:24.594630 46.530935:24.594646 46.530975:24.594649
5551,46.539032:24.560205 46.538968:24.560146 46.538946:24.560125
5552,46.538946:24.560125 46.538852:24.560039
5553,46.538852:24.560039 46.538528:24.559736 46.538494:24.559708 46.538473:24.559694
5554,46.531098:24.582877 46.531025:24.582811 46.530946:24.582796 46.530889:24.582819 46.530834:24.582857 46.530777:24.582944
5555,46.530777:24.582944 46.530738:24.582998 46.530638:24.583125 46.530497:24.583296
5556,46.530497:24.583296 46.530396:24.583376 46.530359:24.583414
5557,46.529594:24.584415 46.529224:24.586061 46.529066:24.586792 46.529012:24.587057 46.528939:24.587381 46.528915:24.587546
5558,46.528915:24.587546 46.528899:24.587761 46.528901:24.587924 46.528920:24.588093 46.528966:24.588359 46.529027:24.588627 46.529158:24.589028 46.529357:24.589620 46.529617:24.590324 46.529837:24.590956 46.529939:24.591256
5559,46.529939:24.591256 46.530118:24.591779
5560,46.530118:24.591779 46.530275:24.592233
5561,46.530275:24.592233 46.530426:24.592645
5562,46.530426:24.592645 46.530633:24.593201 46.530707:24.593386
5563,46.530707:24.593386 46.530749:24.593513
5564,46.530043:24.581163 46.530035:24.581607
5565,46.530035:24.581607 46.530029:24.581955
5566,46.530029:24.581955 46.530018:24.582217 46.529985:24.582507
5567,46.529985:24.582507 46.529891:24.582994 46.529738:24.583700 46.529594:24.584415
5568,46.543173:24.551051 46.542632:24.550005 46.542230:24.549228 46.542158:24.549088
5569,46.542158:24.549088 46.541719:24.548273
5570,46.541719:24.548273 46.541714:24.548263
5571,46.541714:24.548263 46.541367:24.547620 46.541301:24.547497
5572,46.541301:24.547497 46.540994:24.546992 46.540760:24.546609
5573,46.540760:24.546609 46.540208:24.545713
5574,46.532631:24.551436 46.532692:24.551517 46.532932:24.551832 46.533065:24.551986 46.533073:24.551993 46.533251:24.552138
5575,46.532795:24.551445 46.532499:24.551110
5576,46.551870:24.574273 46.551970:24.573917 46.551997:24.573821 46.551887:24.573753 46.551966:24.573459 46.551773:24.573336
5577,46.551290:24.572723 46.551204:24.573038
5578,46.554617:24.576244 46.554489:24.576464
5579,46.557012:24.576724 46.556815:24.576307
5580,46.556815:24.576307 46.556649:24.576467 46.556636:24.576439 46.556544:24.576240 46.556528:24.576206
5581,46.551097:24.572969 46.551182:24.572660 46.551290:24.572723
5582,46.551290:24.572723 46.551460:24.572824
5583,46.551460:24.572824 46.552110:24.573211
5584,46.544847:24.531106 46.544507:24.530645 46.544344:24.530397 46.544263:24.530242 46.544230:24.530119
5585,46.553398:24.577103 46.553333:24.577216 46.553303:24.577268 46.553266:24.577334
5586,46.553993:24.578008 46.553964:24.578053 46.553922:24.578120
5587,46.552870:24.575816 46.552881:24.575829 46.553016:24.575991 46.553043:24.576024
5588,46.553387:24.575512 46.553279:24.575709 46.553201:24.575858 46.553102:24.576026
5589,46.553485:24.577597 46.553528:24.577519 46.553917:24.576794
5590,46.553917:24.576794 46.553991:24.576657
5591,46.553991:24.576657 46.553748:24.576348
5592,46.509591:24.580944 46.508956:24.580469 46.508486:24.580261 46.507950:24.580228 46.507514:24.580519 46.507410:24.580721 46.507410:24.581208
5593,46.522709:24.599023 46.522911:24.599050 46.523240:24.599089 46.523443:24.599107 46.523472:24.599059
5594,46.535336:24.561901 46.535121:24.561982 46.534894:24.561764
5595,46.509551:24.614365 46.508671:24.615517 46.508489:24.615762
5596,46.508837:24.613433 46.508181:24.614494
5597,46.599840:24.634390 46.599795:24.634465 46.599776:24.634559
5598,46.599776:24.634559 46.599782:24.634649 46.599811:24.634728 46.599856:24.634786 46.599912:24.634817 46.599972:24.634816
5599,46.599972:24.634816 46.600028:24.634784 46.600072:24.634726 46.600099:24.634649 46.600105:24.634599 46.600105:24.634548 46.600096:24.634499 46.600081:24.634453 46.600060:24.634414 46.600034:24.634381 46.600003:24.634357 46.599970:24.634343 46.599935:24.634339 46.599900:24.634346
5600,46.599900:24.634346 46.599840:24.634390
5601,46.532395:24.579012 46.532366:24.578314
5602,46.532949:24.586618 46.532737:24.586454 46.532642:24.586721 46.532637:24.586735
5603,46.532296:24.582787 46.532068:24.582555 46.531858:24.582888 46.531831:24.582933 46.531824:24.582944
5604,46.533116:24.586175 46.533046:24.586360
5605,46.533046:24.586360 46.532949:24.586618
