id,osm_id,lat,lon
1273,343622160,46.5129065,24.5660197
1274,343622161,46.5118695,24.5685501
1275,343622163,46.5090936,24.5753821
1276,343622384,46.5083447,24.5895799
1277,343656244,46.5289332,24.5711792
1278,343656245,46.5279743,24.5727689
1279,343656253,46.5267493,24.5742708
1280,343656257,46.5269222,24.5728157
1281,343656259,46.5274326,24.5724952
1282,343656260,46.5274332,24.5687515
1283,343656261,46.5284325,24.5689979
1284,343656267,46.5261867,24.5691146
1285,343656294,46.5252296,24.5741701
1286,343656314,46.5264063,24.5698696
1287,343656316,46.5255081,24.5707720
1288,343656317,46.5262187,24.5718247
1289,343656321,46.5257181,24.5738645
1290,343657236,46.5251528,24.5704697
1291,343657853,46.5275087,24.5762633
1292,343657870,46.5274781,24.5756282
1293,343658207,46.5262601,24.5761862
1294,343658571,46.5256876,24.5735417
1295,343658619,46.5252604,24.5735171
1296,343658908,46.5316548,24.5712390
1297,343658909,46.5319663,24.5704320
1298,344067072,46.5634115,24.5700714
1299,344068895,46.5607790,24.5685742
1300,344077764,46.5674714,24.5880383
1301,344077774,46.5632154,24.5830212
1302,344078981,46.5678130,24.5876510
1303,344078984,46.5694434,24.5855767
1304,344184594,46.5596504,24.5675199
1305,344203488,46.5254352,24.5962341
1306,344207493,46.5394172,24.5639438
1307,346143553,46.5504599,24.5461390
1308,346143558,46.5533458,24.5511140
1309,346146866,46.5485035,24.5484755
1310,346146872,46.5488154,24.5466190
1311,346146873,46.5490873,24.5466032
1312,346147647,46.5480155,24.5487340
1313,346147657,46.5452928,24.5421415
1314,346232508,46.5651157,24.5706485
1315,347284320,46.5516394,24.5546341
1316,347284404,46.5515916,24.5541847
1317,347284407,46.5530323,24.5520418
1318,347284408,46.5528922,24.5518473
1319,347284409,46.5515957,24.5537836
1320,347299940,46.5390034,24.5580074
1321,347299974,46.5391452,24.5580665
1322,347300418,46.5388521,24.5600386
1323,352851721,46.5474506,24.5639845
1324,352851729,46.5453580,24.5594301
1325,352851731,46.5452058,24.5597517
1326,352851733,46.5465806,24.5630956
1327,352851734,46.5470925,24.5618904
1328,352851736,46.5462432,24.5649036
1329,352868610,46.5418358,24.5568579
1330,352868627,46.5415752,24.5568508
1331,352868934,46.5419276,24.5571470
1332,352870741,46.5408928,24.5559584
1333,352871224,46.5417057,24.5564587
1334,352871225,46.5416587,24.5566022
1335,355214709,46.5478336,24.5611201
1336,358848211,46.5540747,24.5474381
1337,359104268,46.5646134,24.5479516
1338,359104270,46.5663915,24.5451196
1339,359145399,46.5382130,24.5624579
1340,366071473,46.5616098,24.5476711
1341,366073473,46.5664490,24.5422381
1342,366073474,46.5625323,24.5456000
1343,366073475,46.5654512,24.5412509
1344,366073476,46.5628545,24.5463991
1345,366073477,46.5650163,24.5432098
1346,366073478,46.5645742,24.5425960
1347,366073479,46.5654341,24.5437906
1348,366073481,46.5659882,24.5445564
1349,366073483,46.5635953,24.5440440
1350,366073484,46.5640258,24.5446687
1351,366073485,46.5644488,24.5452522
1352,366073486,46.5650046,24.5460379
1353,366073950,46.5673990,24.5344250
1354,366073981,46.5681093,24.5297874
1355,366730073,46.5554006,24.5356298
1356,366730074,46.5528671,24.5352884
1357,366730092,46.5523124,24.5299360
1358,366730094,46.5524497,24.5331493
1359,366730110,46.5547026,24.5311454
1360,368345137,46.5716359,24.5495145
1361,368352766,46.5458539,24.5648788
1362,369880167,46.5253178,24.5253716
1363,392086605,46.5379010,24.5591586
1364,392086614,46.5388832,24.5816378
1365,392086616,46.5386130,24.5828236
1366,392086617,46.5339321,24.5895379
1367,392086627,46.5348641,24.5873638
1368,392086628,46.5343406,24.5885757
1369,392086629,46.5340624,24.5883416
1370,392086635,46.5339543,24.5878741
1371,392086636,46.5337448,24.5881733
1372,392086637,46.5332837,24.5880154
1373,392086639,46.5338458,24.5882520
1374,392086642,46.5329241,24.5937509
1375,395030704,46.5482269,24.5703155
1376,412252061,46.5420628,24.5580523
1377,412252062,46.5411489,24.5587154
1378,415361836,46.5397368,24.5643430
1379,415361838,46.5396378,24.5641942
1380,415361839,46.5391773,24.5647214
1381,415361845,46.5393643,24.5617915
1382,415361854,46.5393068,24.5603429
1383,415366580,46.5369378,24.5862275
1384,415366581,46.5367850,24.5862345
1385,415366583,46.5363841,24.5858675
1386,420747144,46.5358199,24.5831149
1387,420747154,46.5364838,24.5888902
1388,420747155,46.5373343,24.5867842
1389,420747156,46.5377752,24.5870909
1390,420747157,46.5361720,24.5895209
1391,420747162,46.5360196,24.5905405
1392,420747164,46.5354723,24.5905116
1393,420747167,46.5356782,24.5912114
1394,425939173,46.5584620,24.5575461
1395,425939195,46.5569459,24.5565565
1396,427626668,46.5377246,24.5906287
1397,427626685,46.5371142,24.5895474
1398,427626687,46.5365481,24.5904996
1399,427626689,46.5364593,24.5906666
1400,428042557,46.5355233,24.5924711
1401,428042567,46.5354159,24.5928414
1402,428042571,46.5353422,24.5925933
1403,431533312,46.5483504,24.5713001
1404,431593347,46.5484383,24.5676679
1405,449089731,46.5415839,24.5745696
1406,449102581,46.5539259,24.5749335
1407,469422570,46.5451004,24.5569030
1408,473108250,46.5575359,24.5813962
1409,481346197,46.5526313,24.5054097
1410,481374336,46.5581478,24.5431793
1411,481384041,46.5598933,24.5773927
1412,481385642,46.5583116,24.5767971
1413,481386615,46.5580999,24.5746727
1414,481386620,46.5569965,24.5724980
1415,504314872,46.5406512,24.5495946
1416,504314881,46.5417187,24.5482726
1417,504320062,46.5536295,24.5467882
1418,504320065,46.5523212,24.5453418
1419,504320067,46.5534859,24.5447413
1420,504322010,46.5334462,24.5566130
1421,504322011,46.5329932,24.5590532
1422,504322018,46.5324907,24.5571308
1423,505377775,46.5256544,24.5503598
1424,505377779,46.5237950,24.5515717
1425,505377782,46.5248801,24.5516847
1426,505379368,46.5297096,24.5510348
1427,505379369,46.5297234,24.5517752
1428,505379370,46.5283798,24.5518254
1429,505379371,46.5302826,24.5517336
1430,505401999,46.5265395,24.5571010
1431,505402001,46.5259313,24.5568633
1432,505402002,46.5262274,24.5573140
1433,505402003,46.5268933,24.5559077
1434,505402005,46.5262705,24.5547816
1435,505402006,46.5268991,24.5575378
1436,505402007,46.5273387,24.5568029
1437,505402008,46.5275651,24.5569734
1438,505402009,46.5278297,24.5565253
1439,505402015,46.5278389,24.5577588
1440,505402016,46.5278771,24.5577210
1441,505402019,46.5288965,24.5561993
1442,505402026,46.5295203,24.5570087
1443,505402030,46.5303132,24.5577299
1444,505402032,46.5288346,24.5596540
1445,505402037,46.5287249,24.5595211
1446,505404316,46.5411607,24.5522973
1447,505404317,46.5413115,24.5529367
1448,505458909,46.5527291,24.5616740
1449,505458921,46.5539049,24.5639250
1450,505458924,46.5533498,24.5631139
1451,505458928,46.5531181,24.5627146
1452,505458934,46.5533889,24.5639950
1453,506228171,46.5583701,24.5776103
1454,506286380,46.5566511,24.5688049
1455,506298633,46.5738916,24.5940581
1456,506298639,46.5723553,24.5996600
1457,506298641,46.5744429,24.6044325
1458,506298642,46.5739328,24.6033568
1459,506298659,46.5715335,24.6096371
1460,506298662,46.5708531,24.6106251
1461,506298663,46.5702515,24.6111624
1462,506298666,46.5697706,24.6115562
1463,506298668,46.5730930,24.6130056
1464,506298686,46.5797200,24.6097900
1465,506298697,46.5779977,24.6075456
1466,506298702,46.5797348,24.6068899
1467,506298743,46.5796470,24.6006850
1468,506298747,46.5791465,24.6013037
1469,506312910,46.5854580,24.6040079
1470,506312911,46.5820249,24.6009607
1471,506312912,46.5828304,24.6016673
1472,506312913,46.5822422,24.6029847
1473,506312914,46.5834690,24.6022030
1474,506312915,46.5829527,24.6035302
1475,506312928,46.5823222,24.6121041
1476,506312929,46.5830487,24.6115465
1477,506312932,46.5837559,24.6097700
1478,506312935,46.5837924,24.6086544
1479,506312936,46.5836179,24.6086460
1480,506312938,46.5836031,24.6095256
1481,506312941,46.5836102,24.6090406
1482,506312942,46.5837844,24.6090307
1483,506312943,46.5838931,24.6090157
1484,506319128,46.5833584,24.6119858
1485,506319133,46.5880308,24.6112411
1486,506320885,46.5810127,24.6268970
1487,506320887,46.5827134,24.6262292
1488,506320888,46.5810705,24.6272508
1489,506320895,46.5835264,24.6267295
1490,506658187,46.5585262,24.5799936
1491,506658188,46.5588053,24.5807284
1492,506658189,46.5591298,24.5812021
1493,506658190,46.5588392,24.5816342
1494,506658191,46.5592617,24.5809843
1495,506658196,46.5586120,24.5819608
1496,506659266,46.5567500,24.5789022
1497,506668728,46.5565956,24.5774255
1498,506668730,46.5579181,24.5781974
1499,506668732,46.5566871,24.5781579
1500,506681353,46.5534978,24.5725096
1501,506681355,46.5537458,24.5722360
1502,506681367,46.5538109,24.5719013
1503,506681373,46.5534598,24.5720435
1504,506681375,46.5529341,24.5734079
1505,506681377,46.5532405,24.5736342
1506,506681378,46.5534334,24.5736925
1507,506681385,46.5532917,24.5724376
1508,506681387,46.5536423,24.5725665
1509,506686648,46.5528408,24.5684372
1510,506686651,46.5516751,24.5676580
1511,506690610,46.5497292,24.5757137
1512,506690612,46.5503678,24.5735554
1513,506690613,46.5501280,24.5744287
1514,506690621,46.5501384,24.5796324
1515,513556934,46.5498487,24.5828930
1516,513556937,46.5509146,24.5841313
1517,513566113,46.5475649,24.5879135
1518,513578883,46.5441654,24.5819659
1519,513578906,46.5441913,24.5860725
1520,513578912,46.5439923,24.5815645
1521,513613009,46.5389338,24.5611421
1522,513689228,46.5336108,24.5652037
1523,513689292,46.5384659,24.5696802
1524,513689301,46.5397673,24.5627707
1525,513737164,46.5335504,24.5710471
1526,513737168,46.5337199,24.5701580
1527,513737306,46.5339599,24.5841352
1528,513886235,46.5312435,24.5529945
1529,513912780,46.5459013,24.5552152
1530,513912782,46.5459036,24.5549200
1531,513912784,46.5444076,24.5559812
1532,514339312,46.5280195,24.5464221
1533,514344369,46.5274054,24.5472405
1534,517873549,46.5603728,24.5791288
1535,517873553,46.5549916,24.5606594
1536,517881584,46.5562497,24.5603798
1537,517881600,46.5492490,24.5536017
1538,517890781,46.5628368,24.5521529
1539,517890800,46.5573539,24.5460027
1540,517890801,46.5570953,24.5456426
1541,517890804,46.5574190,24.5459035
1542,517950550,46.5676300,24.5335514
1543,517950552,46.5681061,24.5314826
1544,517950597,46.5699262,24.5351942
1545,517950602,46.5632876,24.5394806
1546,517950643,46.5618848,24.5381017
1547,517950668,46.5595254,24.5361477
1548,518131793,46.5568886,24.5469915
1549,518131799,46.5589528,24.5480390
1550,518131814,46.5591247,24.5475662
1551,518131819,46.5592431,24.5473831
1552,518149077,46.5575509,24.5465120
1553,518149081,46.5583766,24.5466748
1554,518149083,46.5582259,24.5464565
1555,518149085,46.5582146,24.5469635
1556,518149087,46.5589843,24.5479843
1557,518149091,46.5583354,24.5471308
1558,518149093,46.5584558,24.5467788
1559,520307198,46.5708123,24.5441582
1560,520307206,46.5722741,24.5460640
1561,520307213,46.5718550,24.5498304
1562,520336671,46.5740213,24.5453525
1563,520336678,46.5751265,24.5481379
1564,520336681,46.5749859,24.5418252
1565,520336683,46.5761101,24.5406788
1566,520336684,46.5792092,24.5430489
1567,520336688,46.5805433,24.5411810
1568,520336692,46.5806577,24.5407496
1569,520336694,46.5757751,24.5388229
1570,520336697,46.5763316,24.5380201
1571,520336713,46.5866054,24.5382768
1572,520336733,46.5905433,24.5351888
1573,520336739,46.5918334,24.5348603
1574,520336745,46.5943683,24.5324134
1575,520336747,46.5827900,24.5417653
1576,520336749,46.5834101,24.5434746
1577,522961064,46.5617876,24.5424319
1578,523258334,46.5605094,24.5467629
1579,523258338,46.5600339,24.5461159
1580,523258340,46.5612696,24.5446534
1581,523258342,46.5602318,24.5431479
1582,523258343,46.5609469,24.5447550
1583,523258345,46.5618228,24.5460092
1584,523258347,46.5614926,24.5443091
1585,523258349,46.5604941,24.5435324
1586,523258351,46.5602966,24.5438031
1587,523258354,46.5596964,24.5450077
1588,523258357,46.5597232,24.5446495
1589,523258368,46.5599875,24.5454567
1590,523258371,46.5597875,24.5457561
1591,523258373,46.5607454,24.5443837
1592,523258375,46.5601473,24.5452959
1593,523258377,46.5603639,24.5456240
1594,523258379,46.5605778,24.5446569
1595,523258381,46.5607991,24.5449754
1596,523258382,46.5611401,24.5444705
1597,523258383,46.5610806,24.5449451
1598,523258386,46.5609033,24.5441354
1599,523258388,46.5598547,24.5458542
1600,523258391,46.5596595,24.5461262
1601,523258393,46.5599970,24.5470100
1602,523258394,46.5597560,24.5473242
1603,523258395,46.5601074,24.5468171
1604,523258396,46.5603014,24.5464792
1605,523258398,46.5602011,24.5466661
1606,523258411,46.5603488,24.5468789
1607,523258422,46.5608004,24.5439814
1608,523258423,46.5610121,24.5436791
1609,523258425,46.5607036,24.5432462
1610,523258427,46.5610651,24.5427141
1611,523258429,46.5605157,24.5425912
1612,523258435,46.5607525,24.5428643
1613,523258452,46.5612906,24.5440734
1614,523420757,46.5467925,24.5599003
1615,523420802,46.5440804,24.5606554
1616,523420849,46.5445076,24.5613763
1617,526170429,46.5363358,24.5859758
1618,526170430,46.5365456,24.5861742
1619,526170434,46.5358757,24.5879165
1620,526170436,46.5357512,24.5881892
1621,526170437,46.5362792,24.5868299
1622,526170438,46.5360492,24.5866124
1623,526170441,46.5357738,24.5872374
1624,526170447,46.5327636,24.5855644
1625,526170448,46.5333002,24.5859357
1626,526170452,46.5335982,24.5849903
1627,526170455,46.5338043,24.5851756
1628,526170456,46.5341685,24.5855021
1629,534154240,46.5387333,24.5686998
1630,534154273,46.5440716,24.5373683
1631,534170400,46.5365039,24.5850981
1632,534170406,46.5365113,24.5853436
1633,534170407,46.5365155,24.5855014
1634,535587346,46.5540541,24.5307503
1635,536546394,46.5264636,24.6007407
1636,537131067,46.5588692,24.5483951
1637,537968255,46.5914576,24.6230076
1638,537968258,46.5921577,24.6239418
1639,537968263,46.5938426,24.6246829
1640,537968264,46.5938663,24.6248069
1641,537968268,46.5935151,24.6250877
1642,537968269,46.5932893,24.6254612
1643,537968279,46.5931388,24.6252552
1644,537968280,46.5925325,24.6238010
1645,537968281,46.5932476,24.6247686
1646,537968282,46.5934366,24.6245434
1647,537968283,46.5926188,24.6234540
1648,537968284,46.5925570,24.6236022
1649,537968285,46.5933603,24.6246642
1650,537968286,46.5935947,24.6242932
1651,537968287,46.5927784,24.6232078
1652,537968288,46.5928626,24.6230779
1653,537968289,46.5936707,24.6241729
1654,537982464,46.5559374,24.5805436
1655,537982473,46.5542974,24.5810027
1656,538004736,46.5349789,24.5862780
1657,538004738,46.5352688,24.5865406
1658,538004742,46.5362674,24.5861294
1659,538004745,46.5357084,24.5856208
1660,539724870,46.5237863,24.5420169
1661,539724872,46.5241723,24.5432774
1662,539724873,46.5238484,24.5422479
1663,539724875,46.5239169,24.5424689
1664,539874309,46.5095757,24.5072724
1665,539874317,46.5103203,24.5087374
1666,539874324,46.5103621,24.5086974
1667,539874329,46.5096550,24.5102280
1668,539874334,46.5097968,24.5092839
1669,539874343,46.5105652,24.5099971
1670,539874345,46.5104821,24.5098534
1671,539874347,46.5104320,24.5096585
1672,539874350,46.5104141,24.5094407
1673,539874357,46.5103427,24.5103762
1674,539874360,46.5102171,24.5101253
1675,539874362,46.5100572,24.5098051
1676,539874367,46.5103271,24.5105258
1677,539874375,46.5104350,24.5105496
1678,539874377,46.5098297,24.5110304
1679,539874379,46.5099959,24.5113647
1680,539874381,46.5105496,24.5107856
1681,539874383,46.5102495,24.5118747
1682,539874388,46.5104205,24.5122186
1683,539874391,46.5105857,24.5125510
1684,539874393,46.5098021,24.5105654
1685,539874395,46.5107579,24.5128972
1686,539874397,46.5112946,24.5123196
1687,539874402,46.5107935,24.5112879
1688,539874404,46.5107971,24.5118540
1689,539874406,46.5109428,24.5121901
1690,539874438,46.5204158,24.5283187
1691,541996310,46.5246842,24.6014643
1692,546935419,46.5385413,24.5987304
1693,668188611,46.5800046,24.6212181
1694,668901190,46.5578137,24.5818120
1695,668901191,46.5581409,24.5813638
1696,668906490,46.5537277,24.5738763
1697,726840003,46.5365451,24.5405901
1698,845126471,46.5771213,24.6070834
1699,845126472,46.5770542,24.6060155
1700,845126475,46.5771740,24.6052632
1701,845126476,46.5767555,24.6066045
1702,845126477,46.5766641,24.6067583
1703,905723681,46.5394030,24.5992679
1704,905723682,46.5505386,24.5887074
1705,905726524,46.5395415,24.5931904
1706,905726527,46.5396242,24.5928451
1707,905726531,46.5399557,24.5925981
1708,905726538,46.5424541,24.5913067
1709,905731635,46.5798657,24.6204297
1710,910996217,46.5329519,24.5893141
1711,910996221,46.5328915,24.5890231
1712,910996223,46.5329106,24.5893198
1713,910996227,46.5330030,24.5890731
1714,910996229,46.5328216,24.5892125
1715,910996234,46.5330217,24.5891247
1716,914963305,46.5006967,24.6322497
1717,925402785,46.5638821,24.5892575
1718,925402790,46.5643565,24.5895231
1719,925402817,46.5616382,24.5873271
1720,925402840,46.5639416,24.5901008
1721,928486090,46.5999161,24.6308769
1722,928486092,46.5990471,24.6297754
1723,928486093,46.5984382,24.6319866
1724,928486095,46.5992336,24.6300454
1725,928486096,46.5989579,24.6283515
1726,928486097,46.5988029,24.6326773
1727,928486100,46.5984000,24.6305507
1728,928486101,46.5990045,24.6314001
1729,928486105,46.5993375,24.6292709
1730,928486113,46.5986823,24.6288234
1731,928486114,46.5982118,24.6316896
1732,928486116,46.5982184,24.6296176
1733,928486117,46.5986985,24.6328504
1734,928486118,46.5988905,24.6312011
1735,928486122,46.5994614,24.6290558
1736,928486131,46.5987264,24.6303024
1737,928486133,46.5986974,24.6309477
1738,928486135,46.5988338,24.6285639
1739,928486136,46.5992009,24.6295082
1740,928486138,46.5985371,24.6290720
1741,928486149,46.5994233,24.6306115
1742,948403298,46.5658948,24.5893463
1743,948403321,46.5607166,24.5831853
1744,948403375,46.5654727,24.5898275
1745,948403377,46.5652994,24.5923394
1746,948403407,46.5635197,24.5926998
1747,951446750,46.5605893,24.5817956
1748,951446951,46.5604888,24.5819422
1749,965152407,46.5455429,24.5894925
1750,966143959,46.5324367,24.5523097
1751,966143962,46.5338632,24.5554928
1752,966522397,46.5473216,24.5612992
1753,966522513,46.5472356,24.5609596
1754,966522516,46.5470780,24.5607812
1755,966522585,46.5469970,24.5615034
1756,966954789,46.5388897,24.5826388
1757,966954795,46.5397107,24.5809813
1758,966954806,46.5397094,24.5793066
1759,968071000,46.5371224,24.5812620
1760,968071005,46.5362414,24.5826574
1761,968071006,46.5369452,24.5814954
1762,968071009,46.5385934,24.5833722
1763,968071011,46.5371184,24.5817667
1764,968071016,46.5363778,24.5824823
1765,968071017,46.5386091,24.5826790
1766,968071020,46.5373734,24.5817303
1767,968071022,46.5381740,24.5800469
1768,968071029,46.5386306,24.5838590
1769,968071033,46.5372770,24.5811570
1770,968071035,46.5383520,24.5833736
1771,968071037,46.5388921,24.5829563
1772,968071038,46.5372931,24.5815437
1773,968071039,46.5372760,24.5823220
1774,972156222,46.5386203,24.5467855
1775,972156229,46.5377644,24.5455636
1776,972156281,46.5392131,24.5441238
1777,972156323,46.5388232,24.5471061
1778,972156330,46.5374920,24.5470371
1779,972156345,46.5385792,24.5447240
1780,972156367,46.5383099,24.5443037
1781,972156384,46.5382474,24.5472793
1782,972156391,46.5374562,24.5462870
1783,972156397,46.5372258,24.5466059
1784,972156422,46.5397365,24.5449678
1785,972156430,46.5386744,24.5448495
1786,972156436,46.5377540,24.5456735
1787,972156441,46.5375670,24.5452597
1788,972156477,46.5385070,24.5446120
1789,972156480,46.5378643,24.5456283
1790,972695982,46.5253806,24.6029263
1791,972695984,46.5258571,24.6019988
1792,972695986,46.5257704,24.6018159
1793,972695988,46.5251261,24.6023921
1794,972695990,46.5256729,24.6016102
1795,972696000,46.5252191,24.6025874
1796,972696009,46.5260135,24.6023288
1797,972696017,46.5248661,24.6018464
1798,972696019,46.5247802,24.6016661
1799,972696024,46.5254948,24.6012345
1800,972696028,46.5250373,24.6022059
1801,972696033,46.5260998,24.6025108
1802,981272676,46.5341100,24.5908123
1803,985575799,46.5284073,24.5591362
1804,985575808,46.5296006,24.5571125
1805,991555233,46.5351978,24.5857798
1806,991555317,46.5357164,24.5845757
1807,993738475,46.5354890,24.5851039
1808,993738478,46.5356556,24.5855727
1809,993738511,46.5350158,24.5852699
1810,993738512,46.5357381,24.5853871
1811,993738527,46.5347176,24.5842757
1812,993738558,46.5347329,24.5850274
1813,997052741,46.5844334,24.6134607
1814,1000101407,46.5235974,24.5436312
1815,1000101408,46.5239481,24.5434089
1816,1000101410,46.5233436,24.5428118
1817,1000101412,46.5236933,24.5425967
1818,1000101414,46.5231687,24.5429193
1819,1000101415,46.5234221,24.5437423
1820,1000101419,46.5237728,24.5435200
1821,1000101420,46.5235184,24.5427042
1822,1000207386,46.5772652,24.6047164
1823,1000207387,46.5770965,24.6049447
1824,1000207403,46.5773560,24.6037233
1825,1000207412,46.5767648,24.6045534
1826,1000207449,46.5764987,24.6064516
1827,1000207457,46.5774401,24.6049821
1828,1000207459,46.5774771,24.6065186
1829,1003977848,46.5337445,24.5866705
1830,1010740255,46.5462678,24.6214330
1831,1014039659,46.5454902,24.5488817
1832,1016184195,46.5374213,24.5574881
1833,1017311621,46.5280535,24.5548236
1834,1017311622,46.5323911,24.5674828
1835,1017311656,46.5341399,24.5831242
1836,1017311659,46.5288122,24.5461464
1837,1017311668,46.5300433,24.5811626
1838,1017311669,46.5390129,24.5939120
1839,1017311684,46.5327275,24.5671798
1840,1017311704,46.5345952,24.5845525
1841,1017311774,46.5363899,24.5865425
1842,1017311865,46.5316013,24.5641783
1843,1017311890,46.5387289,24.5887789
1844,1017311927,46.5378544,24.5856214
1845,1017311968,46.5343736,24.5594627
1846,1017312009,46.5295963,24.5799068
1847,1017312014,46.5306169,24.5951447
1848,1017312042,46.5364009,24.5866061
1849,1017312081,46.5283655,24.5606627
1850,1017312086,46.5332362,24.5803984
1851,1017312106,46.5220604,24.5377598
1852,1017312109,46.5353714,24.5863136
1853,1017312193,46.5359919,24.5874415
1854,1017312227,46.5325664,24.5670510
1855,1017748064,46.5449474,24.5502708
1856,1017767142,46.5574480,24.5720179
1857,1020310503,46.5156180,24.6103165
1858,1020310749,46.5290934,24.5972532
1859,1020310754,46.5324870,24.5764052
1860,1020310969,46.5372344,24.5796814
1861,1020310997,46.5131191,24.6122642
1862,1020311031,46.5222155,24.6095921
1863,1020311098,46.5077121,24.6211625
1864,1020311655,46.5116081,24.6149928
1865,1020312092,46.5296148,24.5967131
1866,1020312178,46.4978884,24.6222394
1867,1020312226,46.5288934,24.5973920
1868,1020312227,46.5223400,24.6190191
1869,1020312228,46.5341979,24.5779167
1870,1020312242,46.5239789,24.6060728
1871,1020312249,46.5289147,24.5875459
1872,1020312354,46.5261115,24.6000294
1873,1020312456,46.5199629,24.6149750
1874,1020658678,46.5483017,24.5644622
1875,1020661721,46.5460246,24.5664328
1876,1020856782,46.5570581,24.5756964
1877,1020856830,46.5558424,24.5759527
1878,1020856856,46.5567631,24.5750793
1879,1021000424,46.5571862,24.5746640
1880,1021151317,46.5581997,24.5778369
1881,1022544155,46.5475891,24.5741450
1882,1022544158,46.5477735,24.5740888
1883,1022951170,46.5371331,24.5690599
1884,1022951201,46.5344752,24.5682317
1885,1023402958,46.5391745,24.5845803
1886,1023406982,46.5384336,24.5847973
1887,1023409550,46.5390641,24.5850713
1888,1023409925,46.5393041,24.5851806
1889,1023730531,46.5337857,24.5883972
1890,1024741453,46.5477659,24.5564721
1891,1025456293,46.5343408,24.5932778
1892,1025456349,46.5359455,24.5991667
1893,1025456511,46.5381113,24.5986860
1894,1025456677,46.5365289,24.5984930
1895,1025456713,46.5363109,24.5989154
1896,1025456850,46.5366689,24.5989180
1897,1025457070,46.5332715,24.5895658
1898,1025457147,46.5343117,24.5946834
1899,1025457172,46.5363598,24.5990668
1900,1025457190,46.5333437,24.5910324
1901,1025457485,46.5359166,24.5965437
1902,1025457608,46.5340034,24.5939311
1903,1025457868,46.5338936,24.5935669
1904,1025457870,46.5348838,24.5964918
1905,1025457912,46.5362153,24.5985737
1906,1025457916,46.5336268,24.5901882
1907,1025458109,46.5344938,24.5920044
1908,1025511581,46.5353829,24.5917963
1909,1027799871,46.5575685,24.5677932
1910,1028825849,46.5251753,24.6220263
1911,1028825878,46.5191391,24.6350278
1912,1028825996,46.5302072,24.6011479
1913,1028826311,46.5176594,24.6264714
1914,1028826618,46.5322469,24.6484028
1915,1028826666,46.5187788,24.6355657
1916,1028826918,46.5189926,24.6351348
1917,1028826983,46.5301891,24.6010925
1918,1028827817,46.5301569,24.6010060
1919,1028827825,46.5191196,24.6334426
1920,1028827846,46.5281989,24.6059974
1921,1028827884,46.5236405,24.6146363
1922,1028828028,46.5185410,24.6262896
1923,1028828245,46.5207730,24.6178228
1924,1028828322,46.5217862,24.6215254
1925,1029713797,46.5152126,24.5226285
1926,1029713814,46.5187463,24.5256948
1927,1029713960,46.5057214,24.5342926
1928,1029713992,46.5160459,24.5206108
1929,1029713995,46.5138248,24.5256999
1930,1029714041,46.5145145,24.5233820
1931,1029714077,46.5177705,24.5313252
1932,1029714084,46.5164248,24.5275604
1933,1029714088,46.5153900,24.5193245
1934,1029714092,46.5152118,24.5329499
1935,1029714110,46.5093073,24.5286106
1936,1029714133,46.5176070,24.5264910
1937,1029714140,46.5100268,24.5259934
1938,1029714143,46.5149938,24.5243094
1939,1029714162,46.5152899,24.5313195
1940,1029714166,46.5155603,24.5196643
1941,1029714224,46.5126637,24.5256140
1942,1029714296,46.5199258,24.5297200
1943,1029714298,46.5189443,24.5255378
1944,1029714317,46.5105096,24.5253292
1945,1030133622,46.5233992,24.5654003
1946,1030134479,46.5209598,24.5680614
1947,1030134806,46.5282724,24.5671176
1948,1030134819,46.5264665,24.5668183
1949,1030134922,46.5364404,24.5583221
1950,1030135158,46.5285049,24.5671335
1951,1030135305,46.5250682,24.5672012
1952,1031255087,46.5013558,24.5344919
1953,1031255265,46.5062402,24.5368717
1954,1031255505,46.5003286,24.5431564
1955,1031256461,46.5012272,24.5328134
1956,1031256580,46.5080889,24.5321858
1957,1031256798,46.5024124,24.5430801
1958,1031256841,46.5029973,24.5338373
1959,1031257678,46.4971829,24.5492184
1960,1031258554,46.5013167,24.5342699
1961,1031259075,46.5004780,24.5421175
1962,1031259152,46.5093598,24.5335314
1963,1031259177,46.5022065,24.5358700
1964,1031299639,46.5022951,24.5434408
1965,1031300000,46.5037063,24.5440951
1966,1031303722,46.5007740,24.5344366
1967,1031464652,46.5198432,24.5196547
1968,1031464715,46.5186529,24.5208582
1969,1031464929,46.5201503,24.5199635
1970,1031465157,46.5200416,24.5200755
1971,1031465253,46.5166855,24.5027304
1972,1031465342,46.5238242,24.5183423
1973,1031465752,46.5188755,24.5212952
1974,1031466442,46.5228728,24.5169186
1975,1031466451,46.5176607,24.5046641
1976,1031466518,46.5205427,24.5136898
1977,1031466794,46.5185355,24.5217064
1978,1031467008,46.5195622,24.5199343
1979,1031467033,46.5172173,24.5037832
1980,1031467258,46.5216574,24.5159523
1981,1031467504,46.5173240,24.5039945
1982,1033876065,46.5321397,24.5339889
1983,1033876391,46.5319217,24.5327121
1984,1033876446,46.5317243,24.5352764
1985,1033876607,46.5307318,24.5393036
1986,1033876634,46.5317125,24.5328687
1987,1033876710,46.5321418,24.5363133
1988,1033876778,46.5324637,24.5335541
1989,1033876812,46.5321511,24.5345879
1990,1033876969,46.5338162,24.5356915
1991,1033877280,46.5291426,24.5350366
1992,1034264429,46.5299362,24.5317427
1993,1034265317,46.5302087,24.5316110
1994,1037589545,46.5347294,24.5641634
1995,1037589719,46.5341942,24.5638620
1996,1037635515,46.5332219,24.5838420
1997,1037635570,46.5324877,24.5823971
1998,1037635728,46.5329878,24.5843712
