id,u,v,length_m,speed_kph,oneway,name
60025,54219,54220,205.34,50,1,Șoseaua Mangaliei
60026,54220,54221,70.92,50,1,Șoseaua Mangaliei
60027,54221,54222,236.53,50,1,Șoseaua Mangaliei
60028,54222,45634,528.35,50,1,Șoseaua Mangaliei
60029,45634,54225,8.53,50,1,Șoseaua Mangaliei
60030,54225,54223,40.20,50,1,Șoseaua Mangaliei
60031,54223,54226,11.64,50,1,Bulevardul 1 Mai
60032,54226,54235,292.47,50,1,Bulevardul 1 Mai
60033,31011,54228,26.81,50,1,Bulevardul 1 Mai
60034,16754,31011,21.01,50,1,Bulevardul 1 Mai
60035,54228,1336,328.68,50,1,Bulevardul 1 Mai
60036,54224,45769,15.27,50,1,Șoseaua Mangaliei
60037,45769,54229,137.03,50,1,Șoseaua Mangaliei
60038,1336,54224,17.82,50,1,Bulevardul 1 Mai
60039,54229,54230,336.94,50,1,Șoseaua Mangaliei
60040,54230,54231,87.18,50,1,Șoseaua Mangaliei
60041,54231,54232,236.72,50,1,Șoseaua Mangaliei
60042,54232,54233,137.46,50,1,Șoseaua Mangaliei
60043,54233,54234,138.82,50,1,Șoseaua Mangaliei
60044,54235,54227,58.68,50,1,Bulevardul 1 Mai
60045,54227,54218,33.79,50,1,Bulevardul 1 Mai
60046,5081,54236,20.00,90,0,
60047,13801,5081,1338.28,90,0,
60048,2720,15119,241.10,60,0,Strada Ștefan cel Mare
60049,19736,34609,51.36,50,0,Strada Băilor
60050,34609,33722,115.20,30,0,Strada Băilor
60051,1410,1408,30.97,50,0,Strada Principală
60052,45651,17922,15.64,50,0,Calea Aradului
60053,54241,54240,20.41,50,0,Calea Aradului
60054,17920,54241,12.42,50,0,Calea Aradului
60055,54242,48933,106.54,50,0,Calea Aradului
60056,54244,54243,21.22,50,0,Calea Aradului
60057,17917,54244,6.89,50,0,Calea Aradului
60058,40847,25727,1.71,30,1,
60059,54093,25797,104.34,50,0,Bulevardul Independenței
60060,54247,32375,45.19,90,1,Piața Academician Caius Iacob
60061,54248,793,75.79,50,1,Piața Academician Caius Iacob
60062,46827,30155,5.15,30,0,
60063,30156,30157,7.73,30,0,
60064,30153,30154,6.59,30,0,
60065,30154,37852,4.58,30,0,
60066,30155,30153,7.33,30,0,
60067,30157,46827,10.32,30,0,
60068,25584,25585,7.62,30,1,
60069,25579,25584,23.35,30,1,
60070,28474,24932,366.32,50,0,Strada I. C. Brătianu
60071,54249,41194,39.51,30,1,
60072,15046,23041,53.30,50,0,Strada Ștefan cel Mare
60073,27665,15046,366.22,50,0,Strada Ștefan cel Mare
60074,36884,43446,33.12,50,1,Calea Domnească
60075,30712,30711,22.14,50,0,Strada 1 Decembrie 1918
60076,30713,31963,11.78,50,0,Strada 1 Decembrie 1918
60077,54252,54251,11.06,50,0,
60078,6276,54253,187.72,50,0,
60079,54253,54254,5.43,50,0,
60080,48579,44408,115.27,50,1,Bulevardul Republicii
60081,15165,47521,55.99,50,1,Bulevardul Republicii
60082,47521,54187,107.30,50,1,Bulevardul Republicii
60083,50321,15166,117.46,50,1,Bulevardul Republicii
60084,36889,689,4.93,50,0,Calea Griviței
60085,54255,10392,75.22,80,0,Ђердапски пут
60086,16707,54255,11.81,80,0,Ђердапски пут
60087,14928,43268,431.60,40,1,
60088,44362,816,100.73,50,0,Bulevardul Dacia
60089,32132,19069,182.01,50,1,Șoseaua Olteniței
60090,49385,16692,126.10,80,0,Краља Милана
60091,54257,49385,11.81,80,0,Краља Милана
60092,38917,54260,24.13,30,1,Șoseaua Alexandriei
60093,38916,54261,418.55,50,1,Șoseaua Alexandriei
60094,17009,17010,303.91,50,1,Șoseaua Alexandriei
60095,54261,38917,34.27,30,1,Șoseaua Alexandriei
60096,54262,38948,20.34,30,1,Șoseaua Alexandriei
60097,50973,54263,140.40,50,1,Șoseaua Alexandriei
60098,27068,54265,156.64,50,1,
60099,54265,29825,116.33,50,1,
60100,29825,26310,122.31,50,1,
60101,27068,29832,60.17,50,0,
60102,31988,31987,48.86,30,1,Șoseaua de Centură
60103,32517,54266,35.62,70,1,Șoseaua de Centură
60104,32511,32517,825.19,90,1,Șoseaua de Centură
60105,32512,32511,24.74,90,1,Șoseaua de Centură
60106,10704,51286,1.49,60,0,Bulevardul București
60107,4233,10704,11.37,60,0,Bulevardul București
60108,6203,6202,360.08,50,0,Bulevardul Liviu Rebreanu
60109,4437,249,15.55,50,1,Bulevardul Liviu Rebreanu
60110,54267,54268,22.83,30,1,Șoseaua Giurgiului
60111,54268,54271,18.25,30,1,Șoseaua Giurgiului
60112,54271,54269,24.09,30,1,Șoseaua Giurgiului
60113,54269,54270,19.51,30,1,Șoseaua Giurgiului
60114,54270,54267,4.88,30,1,Șoseaua Giurgiului
60115,54274,54273,18.14,30,1,
60116,54273,54272,13.32,30,1,
60117,54272,19512,17.72,30,1,
60118,54275,6053,10.62,30,1,
60119,34779,54274,16.50,30,1,
60120,54273,8551,22.98,30,1,
60121,19513,34779,10.75,50,0,
60122,6053,54274,8.42,30,1,
60123,11336,11157,16.60,30,1,
60124,19512,54275,14.27,30,1,
60125,47205,54542,1514.90,90,0,
60126,11045,47205,1395.31,50,0,Strada Gării
60127,21887,50343,101.00,50,1,
60128,50343,50342,23.02,50,1,
60129,27497,27496,25.19,70,1,
60130,50433,50434,3.58,50,1,
60131,11881,3213,14.58,50,1,Bulevardul Revoluției
60132,54276,11881,14.28,50,1,Bulevardul Revoluției
60133,51323,54276,30.36,50,1,Bulevardul Revoluției
60134,829,42841,6.04,50,1,Bulevardul Revoluției
60135,34508,11882,15.45,50,1,Bulevardul Revoluției
60136,42808,2830,23.44,50,1,Calea Aurel Vlaicu
60137,2828,2824,52.65,50,1,Calea Aurel Vlaicu
60138,38349,2828,44.77,50,1,Calea Aurel Vlaicu
60139,13759,38349,57.17,50,1,Calea Aurel Vlaicu
60140,54278,2822,61.45,50,1,Calea Aurel Vlaicu
60141,38348,54278,59.08,50,1,Calea Aurel Vlaicu
60142,54279,2829,58.18,50,1,Calea Aurel Vlaicu
60143,8908,54279,107.75,50,1,Calea Aurel Vlaicu
60144,54277,54280,130.70,50,1,Calea Aurel Vlaicu
60145,2824,54277,38.71,50,1,Calea Aurel Vlaicu
60146,2783,8908,39.54,50,1,Calea Aurel Vlaicu
60147,2770,2783,19.89,50,1,Calea Aurel Vlaicu
60148,11920,2770,44.70,50,1,Calea Aurel Vlaicu
60149,7156,11920,113.32,50,1,Calea Aurel Vlaicu
60150,54281,45566,21.90,60,0,Calea Feldioarei
60151,20842,54281,44.43,60,0,Calea Feldioarei
60152,1469,20842,107.14,60,0,Calea Feldioarei
60153,43662,1469,85.52,60,0,Calea Feldioarei
60154,44381,54282,25.81,60,0,Calea Feldioarei
60155,54282,43662,8.97,60,0,Calea Feldioarei
60156,20843,25053,20.15,60,0,Calea Feldioarei
60157,35583,1466,107.53,60,0,Calea Feldioarei
60158,1465,35583,162.06,60,0,Calea Feldioarei
60159,44071,1465,161.45,60,0,Calea Feldioarei
60160,43786,28007,434.11,100,0,Calea Feldioarei
60161,1153,50962,36.57,100,1,
60162,50962,50961,35.03,100,1,
60163,44379,17352,24.33,50,1,Calea Feldioarei
60164,31760,31763,5.47,30,0,
60165,31763,31759,7.91,30,0,
60166,31761,31760,11.86,30,0,
60167,22861,45273,127.72,50,1,Șoseaua Olteniței
60168,42815,15016,14.80,50,1,Șoseaua Olteniței
60169,45998,16528,173.77,50,1,Bulevardul Mihai Viteazul
60170,48393,6934,393.97,50,1,Bulevardul Biruinței
60171,6934,48393,393.65,50,1,Bulevardul Biruinței
60172,24678,6934,234.22,50,0,Bulevardul Biruinței
60173,19403,54284,16.02,50,0,
60174,24075,24069,6.74,30,1,
60175,24066,24073,9.61,30,1,
60176,42826,34358,4.25,30,1,
60177,33461,42826,5.53,30,1,
60178,33460,33459,9.09,30,1,
60179,41824,35602,27.49,30,1,
60180,25125,25126,9.09,30,1,
60181,25126,42793,9.09,30,1,
60182,26167,16992,16.47,30,1,
60183,26166,37630,21.00,30,1,
60184,38220,38221,13.86,50,0,
60185,38222,38220,1.10,50,0,
60186,38224,38222,13.17,50,0,
60187,38226,38223,15.37,50,0,
60188,17639,20872,18.59,30,0,
60189,20870,20868,10.86,30,0,
60190,35593,35592,24.65,20,1,
60191,50317,51036,63.68,50,1,
60192,8446,35460,60.93,50,0,Calea Griviței
60193,35460,54238,70.19,50,0,Calea Griviței
60194,54238,54239,47.57,50,0,Calea Griviței
60195,54237,36919,38.44,50,0,Calea Griviței
60196,54239,8440,32.00,50,0,Calea Griviței
60197,54286,4287,21.99,30,1,
60198,54285,54286,9.27,30,1,
60199,15764,27219,2520.83,50,0,
60200,54287,15764,218.29,90,0,
60201,15767,15766,652.58,90,0,
60202,15766,15768,583.87,50,0,
60203,19687,19686,19.47,50,0,Șoseaua București-Alexandria
60204,19686,50802,1114.79,50,0,Șoseaua București-Alexandria
60205,20493,20494,38.91,50,0,
60206,20492,51735,76.51,60,0,
60207,54288,18984,65.83,50,1,Strada Căpitan Aviator Alexandru Șerbănescu
60208,6520,47963,30.59,30,1,Șoseaua de Centură
60209,47964,6520,12.13,30,1,Șoseaua de Centură
60210,47961,47960,50.54,30,1,Șoseaua de Centură
60211,47960,47964,25.13,30,1,Șoseaua de Centură
60212,25200,52007,11.17,30,1,Bulevardul Ion Mihalache
60213,30480,30479,61.37,30,1,Șoseaua Giurgiului
60214,40111,40112,56.45,90,0,
60215,16901,54290,1039.65,90,0,
60216,54289,40111,18.37,90,0,
60217,54290,54289,8.63,90,0,
60218,34557,14759,183.82,50,1,Calea Aurel Vlaicu
60219,655,14668,11.66,50,1,Splaiul Independenței
60220,675,37028,171.12,50,0,Bulevardul Pache Protopopescu
60221,54291,42002,16.70,50,1,
60222,46768,46766,40.47,50,0,Bulevardul Ferdinand I
60223,46767,46768,17.44,50,1,Bulevardul Ferdinand I
60224,26706,54681,153.95,50,1,Bulevardul Ferdinand I
60225,54681,54679,219.71,50,1,Bulevardul Ferdinand I
60226,54679,54677,69.11,50,1,Bulevardul Ferdinand I
60227,54677,53547,225.63,50,1,Bulevardul Ferdinand I
60228,36743,4588,1139.96,60,1,Bulevardul Basarabia
60229,12757,1890,573.07,60,1,Bulevardul Basarabia
60230,44392,13170,32.93,100,1,
60231,13170,27662,234.00,100,1,
60232,54293,54292,11.98,50,0,Strada Transilvaniei
60233,54292,54297,12.80,50,0,Strada Transilvaniei
60234,54297,54295,16.03,50,0,Strada Transilvaniei
60235,5932,54420,80.39,50,0,Strada Transilvaniei
60236,24479,54298,4.47,50,1,Bulevardul Păcii
60237,54298,54299,12.23,50,1,Bulevardul Păcii
60238,54299,54300,12.23,50,1,Bulevardul Păcii
60239,54300,54301,38.68,50,1,Bulevardul Păcii
60240,54301,54302,8.94,50,1,Bulevardul Păcii
60241,54299,54303,18.65,50,1,Bulevardul Păcii
60242,54303,54300,18.00,50,1,
60243,54301,12239,21.41,50,1,
60244,54310,25281,151.57,100,0,
60245,54304,54305,19.77,80,1,
60246,54306,54304,22.12,80,1,
60247,21357,54309,19.46,80,1,
60248,54307,21357,24.13,80,1,
60249,54308,54307,28.89,100,0,
60250,54307,54309,16.01,100,0,
60251,54309,54306,35.89,100,0,
60252,54306,54305,14.47,100,0,
60253,54305,54308,10.57,100,0,
60254,21359,21357,69.90,100,0,
60255,29075,54311,9.74,30,1,Bulevardul Tomis
60256,54312,54320,46.91,30,1,Bulevardul Tomis
60257,54314,29075,45.60,50,1,Bulevardul Tomis
60258,51063,51062,3.65,30,1,Bulevardul Tomis
60259,44864,54313,33.14,50,1,Bulevardul Tomis
60260,54313,54314,47.32,50,1,Bulevardul Tomis
60261,54317,1667,57.40,50,1,Bulevardul Aurel Vlaicu
60262,54318,30921,43.98,30,1,Bulevardul Aurel Vlaicu
60263,54315,54316,83.45,50,1,Bulevardul Aurel Vlaicu
60264,54316,54317,42.84,50,1,Bulevardul Aurel Vlaicu
60265,4336,3980,19.11,50,0,Bulevardul Mihai Viteazul
60266,50025,50026,22.88,50,0,Bulevardul Mihai Viteazul
60267,54321,18975,64.76,50,1,Strada Căpitan Aviator Alexandru Șerbănescu
60268,19857,43616,61.17,50,0,Șoseaua Olteniței
60269,43616,20050,10.84,50,0,Șoseaua Olteniței
60270,20050,50039,25.92,50,0,Șoseaua Olteniței
60271,50039,2395,14.66,50,0,Șoseaua Olteniței
60272,2395,20051,24.78,50,0,Șoseaua Olteniței
60273,20051,53890,9.65,50,0,Șoseaua Olteniței
60274,53890,6950,24.62,50,0,Șoseaua Olteniței
60275,6950,32400,17.92,50,0,Șoseaua Olteniței
60276,32400,44792,64.30,50,0,Șoseaua Olteniței
60277,44792,20052,29.02,50,0,Șoseaua Olteniței
60278,20052,6949,38.07,50,0,Șoseaua Olteniței
60279,6949,25068,148.61,50,0,Șoseaua Olteniței
60280,25068,51207,50.11,50,0,Șoseaua Olteniței
60281,54323,54322,70.56,50,1,Bulevardul Nicolae Bălcescu
60282,4446,54323,68.10,50,1,Bulevardul Nicolae Bălcescu
60283,19789,19800,67.39,50,1,Bulevardul Oituz
60284,19800,29897,253.22,50,1,Bulevardul Oituz
60285,54324,54325,12.76,40,1,
60286,54326,54327,12.76,40,1,
60287,54328,54329,12.76,40,1,
60288,54331,54330,12.76,40,1,
60289,20464,23509,35.49,40,1,
60290,20464,54326,35.78,40,1,
60291,20464,54328,35.73,40,1,
60292,23508,31573,34.36,40,1,
60293,54325,31573,34.64,40,1,
60294,54330,31573,34.77,40,1,
60295,20465,54324,36.66,40,1,
60296,20465,54331,36.30,40,1,
60297,54327,20466,35.83,40,1,
60298,54329,20466,35.77,40,1,
60299,54302,24479,4.48,50,1,Bulevardul Păcii
60300,54334,3990,139.31,30,0,Șoseaua Sloboziei
60301,54335,3993,28.01,30,0,Șoseaua Sloboziei
60302,54338,54337,10.40,90,1,
60303,54339,54338,20.80,90,1,
60304,54337,54340,20.80,90,1,
60305,54339,54341,43.14,50,1,Calea Șurii Mari
60306,54341,54338,53.59,50,1,Calea Șurii Mari
60307,54337,12686,47.94,50,1,Calea Șurii Mari
60308,12686,54340,39.56,50,1,Calea Șurii Mari
60309,54340,54339,46.79,90,1,
60310,44713,45942,265.90,100,0,
60311,44714,31226,595.96,100,0,
60312,44711,23056,93.59,50,0,
60313,54343,54344,297.59,70,1,Șoseaua Nordului
60314,4528,54344,415.67,70,0,Șoseaua Nordului
60315,49266,54347,30.42,90,0,
60316,54347,40253,266.81,90,0,
60317,49264,54348,119.10,90,0,
60318,49265,49264,22.64,90,0,
60319,54346,49267,2.12,90,0,
60320,54345,54347,77.97,90,1,
60321,49267,49266,36.98,90,0,
60322,54348,12529,1.97,90,0,
60323,54349,20855,16.87,50,0,Aleea Mănăstirea Dealu
60324,54350,54351,15.97,50,0,
60325,19031,54350,70.01,50,0,
60326,54353,54354,17.74,30,1,
60327,54355,54356,14.84,30,1,
60328,54357,53954,30.29,100,0,
60329,54359,77,2097.46,100,0,
60330,54358,54359,45.45,100,0,
60331,44845,31951,26.93,90,0,
60332,13496,28894,75.39,50,0,Strada Stadionului
60333,28894,31508,48.08,50,0,Strada Stadionului
60334,28115,28118,18.06,50,1,Calea Unirii
60335,28118,28123,123.69,50,1,Calea Unirii
60336,50886,50885,129.59,50,0,Calea Sucevei
60337,7591,51989,188.56,30,0,Calea Sucevei
60338,51781,51780,44.23,30,0,Calea Sucevei
60339,28124,28117,75.14,50,1,Calea Unirii
60340,13483,41318,15.11,50,0,Strada Alexandru Ioan Cuza
60341,54360,23431,71.09,50,1,Strada Căpitan Aviator Alexandru Șerbănescu
60342,18963,35319,45.68,50,1,Strada Căpitan Aviator Alexandru Șerbănescu
60343,7609,39961,22.06,30,0,Calea Unirii
60344,24369,42724,23.21,30,1,
60345,42724,11415,15.47,30,1,
60346,36786,7646,98.41,50,0,Calea Obcinelor
60347,6559,29114,13.43,50,1,Calea Obcinelor
60348,39961,7608,63.20,30,0,Calea Unirii
60349,37106,37105,34.39,60,0,Șoseaua Chitilei
60350,37105,36906,144.05,60,0,Șoseaua Chitilei
60351,26730,26729,39.12,60,0,Șoseaua Chitilei
60352,47097,47093,17.37,60,1,Șoseaua Chitilei
60353,47098,46164,11.83,60,1,Șoseaua Chitilei
60354,54362,32630,654.24,90,0,
60355,54361,54362,8.44,90,0,
60356,16091,15261,33.49,50,0,Bulevardul 22 Decembrie 1989
60357,46656,4268,38.05,90,0,Bulevardul Ion C. Brătianu
60358,54365,30444,346.71,90,0,
60359,30445,54367,2566.03,90,0,
60360,54371,54368,25.65,50,1,
60361,54368,54177,25.90,50,1,
60362,54179,54369,24.45,50,1,
60363,54369,54178,24.23,50,1,
60364,54372,54370,23.48,50,1,
60365,54370,54180,23.38,50,1,
60366,54376,54375,218.29,100,1,
60367,54378,54376,81.78,100,1,
60368,40606,34728,41.70,100,1,
60369,40608,54377,153.34,100,1,
60370,34728,54378,61.90,100,1,
60371,54377,40606,81.86,100,1,
60372,40607,54379,417.31,100,1,
60373,40607,54373,39.55,100,0,
60374,54367,54374,1402.72,70,0,
60375,54384,15492,151.90,50,0,Bulevardul 22 Decembrie
60376,54385,54380,208.73,30,0,Bulevardul 22 Decembrie
60377,54382,15716,812.36,70,0,
60378,42423,12500,54.63,50,0,Strada Principală
60379,12500,54387,345.51,50,0,Strada Principală
60380,54387,54386,311.45,30,0,Strada Principală
60381,13694,40715,213.52,70,1,
60382,40715,13694,208.13,70,1,
60383,13699,13695,159.56,70,0,
60384,13697,13699,17.60,70,0,
60385,40715,13697,130.20,70,0,
60386,45779,40115,1253.16,100,0,
60387,54390,54389,206.42,100,0,
60388,40113,13709,1431.34,100,0,
60389,222,54390,285.33,100,0,
60390,6851,10481,114.51,50,0,
60391,54388,6851,60.75,50,0,
60392,10481,54391,197.61,50,0,
60393,54392,223,23.03,50,0,
60394,54391,54392,20.08,50,0,
60395,43085,54393,30.23,50,0,Strada Principală
60396,54393,54394,90.56,30,0,Strada Principală
60397,54396,15715,67.97,50,0,Strada Principală
60398,9528,54397,515.48,50,0,Strada Principală
60399,54397,54398,262.04,50,0,Strada Principală
60400,54398,54399,224.48,50,0,Strada Principală
60401,9531,54400,109.06,50,0,
60402,54401,54402,151.39,90,0,
60403,9525,15713,190.74,50,0,Calea București
60404,54404,9524,374.80,60,0,
60405,23675,54183,85.71,50,0,Strada Principală
60406,54183,9522,41.04,50,0,Strada Principală
60407,54405,54406,111.10,50,0,Calea București
60408,15684,54405,13.20,50,0,Calea București
60409,54408,54407,29.62,60,0,
60410,28990,54409,42.92,90,0,
60411,38189,22471,234.43,50,0,Calea București
60412,38188,38189,3.11,50,0,Calea București
60413,14088,14087,103.03,50,0,Calea București
60414,14087,14089,102.54,50,0,Calea București
60415,14089,12460,101.46,50,0,Calea București
60416,12460,23673,662.50,50,0,Calea București
60417,54411,10062,44.61,90,0,Calea București
60418,10063,40483,169.72,90,0,Calea București
60419,14083,10430,121.38,50,0,Calea București
60420,54410,54411,557.08,50,0,Calea București
60421,14086,54410,1.70,50,0,Calea București
60422,22471,14088,101.70,50,0,Calea București
60423,10430,14085,340.03,50,0,Calea București
60424,14085,14084,340.32,50,0,Calea București
60425,14084,54412,118.50,50,0,Calea București
60426,54412,54413,52.03,50,0,Calea București
60427,54414,10429,16.45,90,0,Calea București
60428,54413,54414,7.95,50,0,Calea București
60429,38727,10426,344.36,50,0,Calea București
60430,54415,38727,2.48,50,0,Calea București
60431,14057,14058,623.56,50,0,
60432,10425,10424,501.34,50,0,
60433,14058,10425,21.24,50,0,
60434,13265,10423,347.40,90,0,
60435,54416,41721,28.50,100,0,Centura Satu Mare
60436,11210,11539,37.55,70,0,Bulevardul Lucian Blaga
60437,41096,54417,1047.40,50,0,Strada București
60438,54417,54418,123.60,30,0,Strada București
60439,54418,13271,119.31,30,0,Strada București
60440,10422,13272,182.21,50,0,Strada București
60441,13272,13274,77.98,50,0,Strada București
60442,13274,13273,101.07,50,0,Strada București
60443,13269,13266,288.37,90,0,
60444,54421,9614,119.58,30,0,Strada Vasile Alecsandri
60445,53411,54419,5.53,50,1,
60446,54419,53407,18.22,50,1,
60447,49522,54419,11.30,50,1,
60448,54419,53412,5.73,50,1,
60449,54295,54294,11.97,50,0,Strada Transilvaniei
60450,54294,54296,11.98,50,0,Strada Transilvaniei
60451,54296,54293,11.97,50,0,Strada Transilvaniei
60452,54294,54420,35.76,50,1,Strada Transilvaniei
60453,54420,54296,34.10,50,1,Strada Transilvaniei
60454,34431,54297,30.98,50,1,Strada Transilvaniei
60455,54292,34431,30.69,50,1,Strada Transilvaniei
60456,13268,54421,80.89,50,0,Strada Vasile Alecsandri
60457,54422,13270,175.65,50,0,Strada Vasile Alecsandri
60458,9614,54422,23.78,30,0,Strada Vasile Alecsandri
60459,54424,38289,196.98,50,0,
60460,54423,54424,115.02,70,0,
60461,9615,54425,130.31,90,0,
60462,9616,54426,380.35,50,0,
60463,54426,54427,122.03,30,0,
60464,9617,54428,1839.10,90,0,
60465,54429,54430,191.76,90,0,
60466,54428,54429,5.14,90,0,
60467,54430,54431,130.17,70,0,
60468,54431,54432,467.08,50,0,
60469,54432,54433,224.90,70,0,
60470,54434,9618,206.09,70,0,
60471,54379,40608,646.05,100,1,
60472,32032,32030,12.06,30,0,
60473,50020,50021,55.21,90,0,
60474,50021,54435,211.99,70,0,
60475,54437,8590,82.38,50,0,
60476,40504,54437,109.47,90,0,
60477,12597,54438,141.97,50,0,
60478,49480,2170,40.30,50,0,
60479,50535,6357,33.79,70,0,
60480,50535,54441,1317.51,90,1,
60481,54442,54440,24.22,50,1,
60482,54441,54442,148.60,70,1,
60483,12549,12548,84.17,70,0,
60484,20181,23548,3660.95,90,0,
60485,23547,54443,882.47,90,0,
60486,54443,54444,189.78,90,0,
60487,54445,16408,4729.02,90,0,
60488,16397,54445,34.35,90,0,
60489,54448,16400,1566.57,90,0,
60490,54447,54448,8.74,90,0,
60491,36482,16388,228.49,90,0,
60492,16388,54449,19.16,90,0,
60493,54450,16803,431.85,50,0,
60494,16387,54451,995.19,90,0,
60495,54451,23401,38.18,90,0,
60496,27401,54452,641.09,50,0,
60497,54452,54453,11.80,50,0,
60498,51377,16392,234.59,50,0,Șoseaua Ostrov
60499,16392,32373,29.82,50,0,Șoseaua Ostrov
60500,44746,54455,280.80,90,0,Calea Dobrogei
60501,21809,21808,20.33,30,0,Calea Dobrogei
60502,21808,54456,12.88,30,0,Calea Dobrogei
60503,3813,14393,145.96,50,0,Calea București
60504,14396,3813,9.13,70,0,Calea București
60505,14398,14396,248.95,50,0,Calea București
60506,3798,14398,115.81,50,0,Calea București
60507,14392,3798,110.78,50,0,Calea București
60508,14394,14392,111.54,50,0,Calea București
60509,3799,54460,14.22,90,0,Calea București
60510,45859,54461,64.70,50,1,Strada Calea Dobrogei
60511,54462,45857,49.25,30,1,Strada Calea Dobrogei
60512,54459,45855,57.42,30,1,Strada Calea Dobrogei
60513,26030,45860,35.22,70,1,Strada Calea Dobrogei
60514,26030,54457,21.99,70,0,Strada Calea Dobrogei
60515,54457,54458,198.45,70,0,Strada Calea Dobrogei
60516,3801,54463,80.58,30,0,Strada Calea Dobrogei
60517,54463,54464,120.24,30,0,Strada Calea Dobrogei
60518,54465,36967,10.11,50,0,Strada 1 Decembrie 1918
60519,24394,54465,23.49,50,0,Strada 1 Decembrie 1918
60520,10187,46655,345.09,50,0,Strada Barajului
60521,46655,16229,2.81,50,0,Strada Barajului
60522,15369,15368,120.76,50,0,Strada Calea Dobrogei
60523,15367,54466,24.04,30,0,Strada Calea Dobrogei
60524,37342,54467,75.43,30,0,Strada Calea Dobrogei
60525,54468,3795,76.01,50,0,Strada Calea Dobrogei
60526,3796,54469,100.52,50,0,Strada Calea Dobrogei
60527,15364,2256,35.70,50,0,Strada Calea Dobrogei
60528,15363,54470,69.26,30,0,Strada Calea Dobrogei
60529,15362,29850,107.18,30,0,Strada Calea Dobrogei
60530,54471,2253,74.13,50,0,Strada Calea Dobrogei
60531,44660,26031,15.41,50,0,Strada Calea Dobrogei
60532,54472,47220,46.79,30,1,Strada Calea Dobrogei
60533,54473,54472,65.82,50,1,Strada Calea Dobrogei
60534,47218,54474,89.90,50,1,Strada Calea Dobrogei
60535,47216,54475,32.96,50,1,Strada Calea Dobrogei
60536,54476,44800,71.30,30,1,Bulevardul I. C. Brătianu
60537,54477,54476,44.99,50,1,Bulevardul I. C. Brătianu
60538,54478,54477,48.71,70,1,Bulevardul I. C. Brătianu
60539,44799,54480,1177.30,100,1,Bulevardul I. C. Brătianu
60540,54481,54478,1011.68,100,1,Bulevardul I. C. Brătianu
60541,4347,38980,260.56,90,0,
60542,54482,4347,26.47,70,0,
60543,54486,22163,262.31,90,0,
60544,54483,54484,10.75,70,0,
60545,54484,54485,13.05,50,0,
60546,54485,54486,89.71,30,0,
60547,54487,8135,30.66,50,0,Strada Vasile Lucaciu
60548,5132,5133,39.03,90,0,
60549,55038,5134,422.59,50,0,Strada Gării
60550,5555,14774,280.14,90,0,
60551,5557,5558,1186.28,90,0,
60552,54488,54490,47.27,70,0,
60553,54490,14796,32.11,70,0,
60554,14796,54489,33.10,70,0,
60555,48056,4787,36.12,50,1,
60556,12684,9988,474.97,50,0,Bulevardul Bucovina
60557,28928,12684,9.53,50,0,Bulevardul Bucovina
60558,47050,28928,65.30,50,0,Bulevardul Bucovina
60559,9356,54491,628.78,90,0,
60560,54491,54492,35.58,90,0,
60561,45180,54494,71.65,50,1,Bulevardul Biruinței
60562,6936,45180,160.34,50,1,Bulevardul Biruinței
60563,45180,24676,129.29,50,0,Bulevardul Biruinței
60564,54494,6936,89.18,50,1,Bulevardul Biruinței
60565,32030,32031,11.64,30,0,
60566,32033,32032,12.96,30,0,
60567,32031,32033,14.56,30,0,
60568,39234,54496,23.43,50,1,Bulevardul Decebal
60569,54496,54495,7.02,50,1,Bulevardul Decebal
60570,54497,35129,23.13,50,1,Bulevardul Decebal
60571,54498,54497,7.01,50,1,Bulevardul Decebal
60572,54501,20014,146.58,50,0,
60573,54500,54501,50.21,90,0,
60574,20014,54502,92.53,50,0,Strada Principală
60575,54502,54503,56.14,50,0,Strada Principală
60576,54505,54507,846.20,70,0,Strada Principală
60577,20013,2313,521.73,90,0,Strada Principală
60578,2313,54504,416.25,70,0,Strada Principală
60579,54504,54505,260.39,50,0,Strada Principală
60580,54507,54506,2396.41,90,0,
60581,54506,54509,34.63,90,0,
60582,54509,49294,1032.74,70,0,
60583,49294,49293,22.89,70,0,
60584,49293,54510,81.16,70,0,
60585,54510,54508,81.86,90,0,
60586,49295,49296,225.93,90,0,
60587,49296,2312,130.55,90,0,
60588,49289,20825,177.07,90,0,
60589,20826,14875,108.14,50,0,Strada Principală
60590,14875,54512,479.73,50,0,Strada Principală
60591,54512,54511,101.27,90,0,Strada Principală
60592,54511,20827,84.60,90,0,Strada Principală
60593,2309,2308,1385.20,90,0,
60594,49257,2309,478.30,90,0,
60595,54513,14843,214.62,90,0,
60596,47010,17277,9.24,50,0,Bulevardul Bucovina
60597,17277,10362,41.29,50,0,Bulevardul Bucovina
60598,49304,49305,200.80,90,0,
60599,49305,54514,38.39,90,0,
60600,54514,49306,11.69,90,0,
60601,54515,16648,13.97,90,0,
60602,54521,5632,391.60,50,0,Strada 1 Decembrie 1918
60603,54520,54522,10.51,50,0,Strada 1 Decembrie 1918
60604,54522,54517,8.41,50,0,Strada 1 Decembrie 1918
60605,54517,54518,12.84,50,0,Strada 1 Decembrie 1918
60606,54518,54519,21.03,50,0,Strada 1 Decembrie 1918
60607,54519,54520,4.21,50,0,Strada 1 Decembrie 1918
60608,54521,54517,31.23,30,1,Strada 1 Decembrie 1918
60609,54518,54521,29.65,30,1,Strada 1 Decembrie 1918
